TraceFinder Compound Database Export,Schema Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PEAK 1,,,,,,,,,,PEAK 2,,,,,,,,,,PEAK 3,,,,,,,,,,PEAK 4,,,,,,,,,,
CompoundName,ExperimentType,Compound Type,ChemicalFormula,Category,CAS,Ionization,ResponseThreshold,Internal Standard,Internal Standard Concentration,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp
D-Mannose 6-phosphate,XIC,eTargetCompound,C6H13O9P,,,ESI,5000,,0,,261.03699,M+H,+,1,0,120,,,,,283.01894,M+Na,+,1,0,60,,,,,278.06354,M+NH4,+,1,0,60,,,,,259.02244,M-H,-,1,0,60,,,
D-Tagatose 6-phosphate,XIC,eTargetCompound,C6H13O9P,,,ESI,5000,,0,,261.03699,M+H,+,1,0,120,,,,,283.01894,M+Na,+,1,0,60,,,,,278.06354,M+NH4,+,1,0,60,,,,,259.02244,M-H,-,1,0,60,,,
Galactose 1-phosphate,XIC,eTargetCompound,C6H13O9P,,,ESI,5000,,0,,261.03699,M+H,+,1,0,120,,,,,283.01894,M+Na,+,1,0,60,,,,,278.06354,M+NH4,+,1,0,60,,,,,259.02244,M-H,-,1,0,60,,,
Glucose 1-phosphate,XIC,eTargetCompound,C6H13O9P,,,ESI,5000,,0,,261.03699,M+H,+,1,0,120,,,,,283.01894,M+Na,+,1,0,60,,,,,278.06354,M+NH4,+,1,0,60,,,,,259.02244,M-H,-,1,0,60,,,
Hexose 1-phosphate,XIC,eTargetCompound,C6H13O9P,,,ESI,5000,,0,,261.03699,M+H,+,1,0,120,,,,,283.01894,M+Na,+,1,0,60,,,,,278.06354,M+NH4,+,1,0,60,,,,,259.02244,M-H,-,1,0,60,,,
Inositol 1-phosphate,XIC,eTargetCompound,C6H13O9P,,,ESI,5000,,0,,261.03699,M+H,+,1,0,120,,,,,283.01894,M+Na,+,1,0,60,,,,,278.06354,M+NH4,+,1,0,60,,,,,259.02244,M-H,-,1,0,60,,,
L-Galactose 1-phosphate,XIC,eTargetCompound,C6H13O9P,,,ESI,5000,,0,,261.03699,M+H,+,1,0,120,,,,,283.01894,M+Na,+,1,0,60,,,,,278.06354,M+NH4,+,1,0,60,,,,,259.02244,M-H,-,1,0,60,,,
L-Tagatose 6-phosphate,XIC,eTargetCompound,C6H13O9P,,,ESI,5000,,0,,261.03699,M+H,+,1,0,120,,,,,283.01894,M+Na,+,1,0,60,,,,,278.06354,M+NH4,+,1,0,60,,,,,259.02244,M-H,-,1,0,60,,,
myo-Inositol 4-phosphate,XIC,eTargetCompound,C6H13O9P,,,ESI,5000,,0,,261.03699,M+H,+,1,0,120,,,,,283.01894,M+Na,+,1,0,60,,,,,278.06354,M+NH4,+,1,0,60,,,,,259.02244,M-H,-,1,0,60,,,
Sorbose 1-phosphate,XIC,eTargetCompound,C6H13O9P,,,ESI,5000,,0,,261.03699,M+H,+,1,0,120,,,,,283.01894,M+Na,+,1,0,60,,,,,278.06354,M+NH4,+,1,0,60,,,,,259.02244,M-H,-,1,0,60,,,
Demethylbellidifolin,XIC,eTargetCompound,C13H8O6,,,ESI,5000,,0,,261.03936,M+H,+,1,0,120,,,,,283.02131,M+Na,+,1,0,60,,,,,278.06591,M+NH4,+,1,0,60,,,,,259.02481,M-H,-,1,0,60,,,
Norathyriol,XIC,eTargetCompound,C13H8O6,,,ESI,5000,,0,,261.03936,M+H,+,1,0,120,,,,,283.02131,M+Na,+,1,0,60,,,,,278.06591,M+NH4,+,1,0,60,,,,,259.02481,M-H,-,1,0,60,,,
Hemigossypol,XIC,eTargetCompound,C15H16O4,,,ESI,5000,,0,,261.11214,M+H,+,1,0,120,,,,,283.09408,M+Na,+,1,0,60,,,,,278.13868,M+NH4,+,1,0,60,,,,,259.09758,M-H,-,1,0,60,,,
1-(4-hydroxy-2-methylpyrimid-5-ylmethyl)-3-(&beta;-hydroxyethyl)-2-methylpyridinium bromide,XIC,eTargetCompound,C14H18N3O2,,,ESI,5000,,0,,261.14718,M+H,+,1,0,120,,,,,283.12912,M+Na,+,1,0,60,,,,,278.17373,M+NH4,+,1,0,60,,,,,259.13263,M-H,-,1,0,60,,,
Phosphotyrosine,XIC,eTargetCompound,C9H12NO6P,,,ESI,5000,,0,,262.0475,M+H,+,1,0,120,,,,,284.02944,M+Na,+,1,0,60,,,,,279.07405,M+NH4,+,1,0,60,,,,,260.03295,M-H,-,1,0,60,,,
Lotaustralin,XIC,eTargetCompound,C11H19NO6,,,ESI,5000,,0,,262.12851,M+H,+,1,0,120,,,,,284.11046,M+Na,+,1,0,60,,,,,279.15506,M+NH4,+,1,0,60,,,,,260.11396,M-H,-,1,0,60,,,
NG004_GTP,XIC,eTargetCompound,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.4881,M-,-,1,47.27,60,,,
1-Hydroxy-2-methyl-2-butenyl 4-diphosphate,XIC,eTargetCompound,C5H12O8P2,,,ESI,5000,,0,,263.00802,M+H,+,1,0,120,,,,,284.98996,M+Na,+,1,0,60,,,,,280.03457,M+NH4,+,1,0,60,,,,,260.99346,M-H,-,1,0,60,,,
Homovanillicacidsulfate,XIC,eTargetCompound,C9H10O7S,,,ESI,5000,,0,,263.022,M+H,+,1,0,120,,,,,285.00394,M+Na,+,1,0,60,,,,,280.04855,M+NH4,+,1,0,60,,,,,261.00745,M-H,-,1,0,60,,,
D-Mannitol 1-phosphate,XIC,eTargetCompound,C6H15O9P,,,ESI,5000,,0,,263.05264,M+H,+,1,0,120,,,,,285.03459,M+Na,+,1,0,60,,,,,280.07919,M+NH4,+,1,0,60,,,,,261.03809,M-H,-,1,0,60,,,
Galactitol 1-phosphate,XIC,eTargetCompound,C6H15O9P,,,ESI,5000,,0,,263.05264,M+H,+,1,0,120,,,,,285.03459,M+Na,+,1,0,60,,,,,280.07919,M+NH4,+,1,0,60,,,,,261.03809,M-H,-,1,0,60,,,
Sorbitol 6-phosphate,XIC,eTargetCompound,C6H15O9P,,,ESI,5000,,0,,263.05264,M+H,+,1,0,120,,,,,285.03459,M+Na,+,1,0,60,,,,,280.07919,M+NH4,+,1,0,60,,,,,261.03809,M-H,-,1,0,60,,,
Streptidine,XIC,eTargetCompound,C8H18N6O4,,,ESI,5000,,0,,263.14623,M+H,+,1,0,120,,,,,285.12817,M+Na,+,1,0,60,,,,,280.17278,M+NH4,+,1,0,60,,,,,261.13168,M-H,-,1,0,60,,,
3''-hydroxy-geranylhydroquinone,XIC,eTargetCompound,C16H22O3,,,ESI,5000,,0,,263.16417,M+H,+,1,0,120,,,,,285.14612,M+Na,+,1,0,60,,,,,280.19072,M+NH4,+,1,0,60,,,,,261.14962,M-H,-,1,0,60,,,
Methyl parathion,XIC,eTargetCompound,C8H10NO5PS,,,ESI,5000,,0,,264.00901,M+H,+,1,0,120,,,,,285.99095,M+Na,+,1,0,60,,,,,281.03556,M+NH4,+,1,0,60,,,,,261.99445,M-H,-,1,0,60,,,
Thiamine aldehyde,XIC,eTargetCompound,C12H15N4OS,,,ESI,5000,,0,,264.10393,M+H,+,1,0,120,,,,,286.08588,M+Na,+,1,0,60,,,,,281.13048,M+NH4,+,1,0,60,,,,,262.08938,M-H,-,1,0,60,,,
7-mercaptoheptanoylthreonine,XIC,eTargetCompound,C11H21NO4S,,,ESI,5000,,0,,264.12641,M+H,+,1,0,120,,,,,286.10835,M+Na,+,1,0,60,,,,,281.15295,M+NH4,+,1,0,60,,,,,262.11185,M-H,-,1,0,60,,,
Chlorothalonil,XIC,eTargetCompound,C8N2Cl4,,,ESI,5000,,0,,264.88884,M+H,+,1,0,120,,,,,286.87078,M+Na,+,1,0,60,,,,,281.91538,M+NH4,+,1,0,60,,,,,262.87428,M-H,-,1,0,60,,,
4-Hydroxy-3-methoxyphenylglycol sulfate; MHPG-sulfate,XIC,eTargetCompound,C9H12O7S,,,ESI,5000,,0,,265.03765,M+H,+,1,0,120,,,,,287.01959,M+Na,+,1,0,60,,,,,282.0642,M+NH4,+,1,0,60,,,,,263.0231,M-H,-,1,0,60,,,
1'-Acetoxyeugenol acetate,XIC,eTargetCompound,C14H16O5,,,ESI,5000,,0,,265.10705,M+H,+,1,0,120,,,,,287.08899,M+Na,+,1,0,60,,,,,282.1336,M+NH4,+,1,0,60,,,,,263.0925,M-H,-,1,0,60,,,
2-(6'-methylthio)hexylmalate,XIC,eTargetCompound,C11H20O5S,,,ESI,5000,,0,,265.11042,M+H,+,1,0,120,,,,,287.09237,M+Na,+,1,0,60,,,,,282.13697,M+NH4,+,1,0,60,,,,,263.09587,M-H,-,1,0,60,,,
3-(6'-methylthio)hexylmalate,XIC,eTargetCompound,C11H20O5S,,,ESI,5000,,0,,265.11042,M+H,+,1,0,120,,,,,287.09237,M+Na,+,1,0,60,,,,,282.13697,M+NH4,+,1,0,60,,,,,263.09587,M-H,-,1,0,60,,,
Acetyl-N-formyl-5-methoxykynurenamine,XIC,eTargetCompound,C13H16N2O4,,,ESI,5000,,0,,265.11828,M+H,+,1,0,120,,,,,287.10023,M+Na,+,1,0,60,,,,,282.14483,M+NH4,+,1,0,60,,,,,263.10373,M-H,-,1,0,60,,,
alpha-N-Phenylacetyl-L-glutamine,XIC,eTargetCompound,C13H16N2O4,,,ESI,5000,,0,,265.11828,M+H,+,1,0,120,,,,,287.10023,M+Na,+,1,0,60,,,,,282.14483,M+NH4,+,1,0,60,,,,,263.10373,M-H,-,1,0,60,,,
Alpha-N-Phenylacetyl-L-glutamine,XIC,eTargetCompound,C13H16N2O4,,,ESI,5000,,0,,265.11828,M+H,+,1,0,120,,,,,287.10023,M+Na,+,1,0,60,,,,,282.14483,M+NH4,+,1,0,60,,,,,263.10373,M-H,-,1,0,60,,,
Formyl-N-acetyl-5-methoxykynurenamine,XIC,eTargetCompound,C13H16N2O4,,,ESI,5000,,0,,265.11828,M+H,+,1,0,120,,,,,287.10023,M+Na,+,1,0,60,,,,,282.14483,M+NH4,+,1,0,60,,,,,263.10373,M-H,-,1,0,60,,,
(S)-Abscisic acid,XIC,eTargetCompound,C15H20O4,,,ESI,5000,,0,,265.14344,M+H,+,1,0,120,,,,,287.12538,M+Na,+,1,0,60,,,,,282.16998,M+NH4,+,1,0,60,,,,,263.12888,M-H,-,1,0,60,,,
13-Hydroxylupanine,XIC,eTargetCompound,C15H24N2O2,,,ESI,5000,,0,,265.19105,M+H,+,1,0,120,,,,,287.173,M+Na,+,1,0,60,,,,,282.2176,M+NH4,+,1,0,60,,,,,263.1765,M-H,-,1,0,60,,,
Thiamin,XIC,eTargetCompound,C12H17N4OS,,,ESI,5000,,0,,266.11958,M+H,+,1,0,120,,,,,288.10153,M+Na,+,1,0,60,,,,,283.14613,M+NH4,+,1,0,60,,,,,264.10503,M-H,-,1,0,60,,,
N(alpha)-Benzyloxycarbonyl-L-leucine,XIC,eTargetCompound,C14H19NO4,,,ESI,5000,,0,,266.13868,M+H,+,1,0,120,,,,,288.12063,M+Na,+,1,0,60,,,,,283.16523,M+NH4,+,1,0,60,,,,,264.12413,M-H,-,1,0,60,,,
"2,3-Bisphosphoglyceric acid",XIC,eTargetCompound,C3H8O10P2,,,ESI,5000,,0,,266.96655,M+H,+,1,0,120,,,,,288.94849,M+Na,+,1,0,60,,,,,283.99309,M+NH4,+,1,0,60,,,,,264.95199,M-H,-,1,0,60,,,
3-Phospho-D-glyceroyl phosphate,XIC,eTargetCompound,C3H8O10P2,,,ESI,5000,,0,,266.96655,M+H,+,1,0,120,,,,,288.94849,M+Na,+,1,0,60,,,,,283.99309,M+NH4,+,1,0,60,,,,,264.95199,M-H,-,1,0,60,,,
"AD002_2,3-Diphosphoglycerate",XIC,eTargetCompound,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.952,M-,-,1,37.99,120,,,
5'-Oxoinosine,XIC,eTargetCompound,C10H10N4O5,,,ESI,5000,,0,,267.0724,M+H,+,1,0,120,,,,,289.05434,M+Na,+,1,0,60,,,,,284.09895,M+NH4,+,1,0,60,,,,,265.05784,M-H,-,1,0,60,,,
9-Riburonosylhypoxanthine,XIC,eTargetCompound,C10H10N4O5,,,ESI,5000,,0,,267.0724,M+H,+,1,0,120,,,,,289.05434,M+Na,+,1,0,60,,,,,284.09895,M+NH4,+,1,0,60,,,,,265.05784,M-H,-,1,0,60,,,
nitecapone,XIC,eTargetCompound,C12H12NO6,,,ESI,5000,,0,,267.07374,M+H,+,1,0,120,,,,,289.05568,M+Na,+,1,0,60,,,,,284.10029,M+NH4,+,1,0,60,,,,,265.05919,M-H,-,1,0,60,,,
"(2E,6E)-(10R,11S)-10,11-Epoxy-3,7,11-trimethyltrideca-2,6-dienoic acid",XIC,eTargetCompound,C16H26O3,,,ESI,5000,,0,,267.19547,M+H,+,1,0,120,,,,,289.17742,M+Na,+,1,0,60,,,,,284.22202,M+NH4,+,1,0,60,,,,,265.18092,M-H,-,1,0,60,,,
Juvabione,XIC,eTargetCompound,C16H26O3,,,ESI,5000,,0,,267.19547,M+H,+,1,0,120,,,,,289.17742,M+Na,+,1,0,60,,,,,284.22202,M+NH4,+,1,0,60,,,,,265.18092,M-H,-,1,0,60,,,
Juvenile hormone III,XIC,eTargetCompound,C16H26O3,,,ESI,5000,,0,,267.19547,M+H,+,1,0,120,,,,,289.17742,M+Na,+,1,0,60,,,,,284.22202,M+NH4,+,1,0,60,,,,,265.18092,M-H,-,1,0,60,,,
"2,6-Dichloroindophenol",XIC,eTargetCompound,C12H7NO2Cl2,,,ESI,5000,,0,,267.99266,M+H,+,1,0,120,,,,,289.97461,M+Na,+,1,0,60,,,,,285.01921,M+NH4,+,1,0,60,,,,,265.97811,M-H,-,1,0,60,,,
2-Amino-4-oxo-6-(1'-2'-dioxoprolyl)-7-8-dihydroxypteridine,XIC,eTargetCompound,C9H9N5O5,,,ESI,5000,,0,,268.06764,M+H,+,1,0,120,,,,,290.04959,M+Na,+,1,0,60,,,,,285.09419,M+NH4,+,1,0,60,,,,,266.05309,M-H,-,1,0,60,,,
Neuraminic acid,XIC,eTargetCompound,C9H17NO8,,,ESI,5000,,0,,268.10269,M+H,+,1,0,120,,,,,290.08464,M+Na,+,1,0,60,,,,,285.12924,M+NH4,+,1,0,60,,,,,266.08814,M-H,-,1,0,60,,,
Adenosine,XIC,eTargetCompound,C10H13N5O4,,,ESI,5000,,0,,268.10403,M+H,+,1,0,120,,,,,290.08598,M+Na,+,1,0,60,,,,,285.13058,M+NH4,+,1,0,60,,,,,266.08948,M-H,-,1,0,60,,,
Deoxyguanosine,XIC,eTargetCompound,C10H13N5O4,,,ESI,5000,,0,,268.10403,M+H,+,1,0,120,,,,,290.08598,M+Na,+,1,0,60,,,,,285.13058,M+NH4,+,1,0,60,,,,,266.08948,M-H,-,1,0,60,,,
Agaritine,XIC,eTargetCompound,C12H17N3O4,,,ESI,5000,,0,,268.12918,M+H,+,1,0,120,,,,,290.11113,M+Na,+,1,0,60,,,,,285.15573,M+NH4,+,1,0,60,,,,,266.11463,M-H,-,1,0,60,,,
metoprine,XIC,eTargetCompound,C11H10Cl2N4,,,ESI,5000,,0,,269.03553,M+H,+,1,0,120,,,,,291.01747,M+Na,+,1,0,60,,,,,286.06208,M+NH4,+,1,0,60,,,,,267.02098,M-H,-,1,0,60,,,
Coumestrol,XIC,eTargetCompound,C15H8O5,,,ESI,5000,,0,,269.04445,M+H,+,1,0,120,,,,,291.02639,M+Na,+,1,0,60,,,,,286.071,M+NH4,+,1,0,60,,,,,267.0299,M-H,-,1,0,60,,,
Homocystine,XIC,eTargetCompound,C8H16N2O4S2,,,ESI,5000,,0,,269.06242,M+H,+,1,0,120,,,,,291.04437,M+Na,+,1,0,60,,,,,286.08897,M+NH4,+,1,0,60,,,,,267.04787,M-H,-,1,0,60,,,
L-Homocystine,XIC,eTargetCompound,C8H16N2O4S2,,,ESI,5000,,0,,269.06242,M+H,+,1,0,120,,,,,291.04437,M+Na,+,1,0,60,,,,,286.08897,M+NH4,+,1,0,60,,,,,267.04787,M-H,-,1,0,60,,,
Formononetin,XIC,eTargetCompound,C16H12O4,,,ESI,5000,,0,,269.08084,M+H,+,1,0,120,,,,,291.06278,M+Na,+,1,0,60,,,,,286.10738,M+NH4,+,1,0,60,,,,,267.06628,M-H,-,1,0,60,,,
Isoformononetin,XIC,eTargetCompound,C16H12O4,,,ESI,5000,,0,,269.08084,M+H,+,1,0,120,,,,,291.06278,M+Na,+,1,0,60,,,,,286.10738,M+NH4,+,1,0,60,,,,,267.06628,M-H,-,1,0,60,,,
2(alpha-D-Mannosyl)-D-glycerate,XIC,eTargetCompound,C9H16O9,,,ESI,5000,,0,,269.08671,M+H,+,1,0,120,,,,,291.06865,M+Na,+,1,0,60,,,,,286.11326,M+NH4,+,1,0,60,,,,,267.07216,M-H,-,1,0,60,,,
Inosine,XIC,eTargetCompound,C10H12N4O5,,,ESI,5000,,0,,269.08805,M+H,+,1,0,120,,,,,291.06999,M+Na,+,1,0,60,,,,,286.1146,M+NH4,+,1,0,60,,,,,267.07349,M-H,-,1,0,60,,,
N-Acetyl-L-Carnosine,XIC,eTargetCompound,C11H16N4O4,,,ESI,5000,,0,,269.12443,M+H,+,1,0,120,,,,,291.10638,M+Na,+,1,0,60,,,,,286.15098,M+NH4,+,1,0,60,,,,,267.10988,M-H,-,1,0,60,,,
Lysergic acid,XIC,eTargetCompound,C16H16N2O2,,,ESI,5000,,0,,269.12845,M+H,+,1,0,120,,,,,291.1104,M+Na,+,1,0,60,,,,,286.155,M+NH4,+,1,0,60,,,,,267.1139,M-H,-,1,0,60,,,
Octadecanal,XIC,eTargetCompound,C18H36O,,,ESI,5000,,0,,269.28389,M+H,+,1,0,120,,,,,291.26584,M+Na,+,1,0,60,,,,,286.31044,M+NH4,+,1,0,60,,,,,267.26934,M-H,-,1,0,60,,,
N-Acetyl-L-glutamate 5-phosphate,XIC,eTargetCompound,C7H12NO8P,,,ESI,5000,,0,,270.03733,M+H,+,1,0,120,,,,,292.01927,M+Na,+,1,0,60,,,,,287.06388,M+NH4,+,1,0,60,,,,,268.02278,M-H,-,1,0,60,,,
tiron,XIC,eTargetCompound,C6H6O8S2,,,ESI,5000,,0,,270.95769,M+H,+,1,0,120,,,,,292.93963,M+Na,+,1,0,60,,,,,287.98423,M+NH4,+,1,0,60,,,,,268.94313,M-H,-,1,0,60,,,
"3,5-Dinitro-4-hydroxyphenylpyruvate",XIC,eTargetCompound,C9H6N2O8,,,ESI,5000,,0,,271.01969,M+H,+,1,0,120,,,,,293.00164,M+Na,+,1,0,60,,,,,288.04624,M+NH4,+,1,0,60,,,,,269.00514,M-H,-,1,0,60,,,
2'-Hydroxydaidzein,XIC,eTargetCompound,C15H10O5,,,ESI,5000,,0,,271.0601,M+H,+,1,0,120,,,,,293.04204,M+Na,+,1,0,60,,,,,288.08665,M+NH4,+,1,0,60,,,,,269.04555,M-H,-,1,0,60,,,
"4',6,7-Trihydroxyisoflavone",XIC,eTargetCompound,C15H10O5,,,ESI,5000,,0,,271.0601,M+H,+,1,0,120,,,,,293.04204,M+Na,+,1,0,60,,,,,288.08665,M+NH4,+,1,0,60,,,,,269.04555,M-H,-,1,0,60,,,
Apigenin,XIC,eTargetCompound,C15H10O5,,,ESI,5000,,0,,271.0601,M+H,+,1,0,120,,,,,293.04204,M+Na,+,1,0,60,,,,,288.08665,M+NH4,+,1,0,60,,,,,269.04555,M-H,-,1,0,60,,,
Emodin,XIC,eTargetCompound,C15H10O5,,,ESI,5000,,0,,271.0601,M+H,+,1,0,120,,,,,293.04204,M+Na,+,1,0,60,,,,,288.08665,M+NH4,+,1,0,60,,,,,269.04555,M-H,-,1,0,60,,,
Genistein,XIC,eTargetCompound,C15H10O5,,,ESI,5000,,0,,271.0601,M+H,+,1,0,120,,,,,293.04204,M+Na,+,1,0,60,,,,,288.08665,M+NH4,+,1,0,60,,,,,269.04555,M-H,-,1,0,60,,,
Luteolinidin,XIC,eTargetCompound,C15H10O5,,,ESI,5000,,0,,271.0601,M+H,+,1,0,120,,,,,293.04204,M+Na,+,1,0,60,,,,,288.08665,M+NH4,+,1,0,60,,,,,269.04555,M-H,-,1,0,60,,,
Sulphuretin,XIC,eTargetCompound,C15H10O5,,,ESI,5000,,0,,271.0601,M+H,+,1,0,120,,,,,293.04204,M+Na,+,1,0,60,,,,,288.08665,M+NH4,+,1,0,60,,,,,269.04555,M-H,-,1,0,60,,,
D-Lombricine,XIC,eTargetCompound,C6H15N4O6P,,,ESI,5000,,0,,271.0802,M+H,+,1,0,120,,,,,293.06214,M+Na,+,1,0,60,,,,,288.10675,M+NH4,+,1,0,60,,,,,269.06564,M-H,-,1,0,60,,,
(-)-Medicarpin,XIC,eTargetCompound,C16H14O4,,,ESI,5000,,0,,271.09649,M+H,+,1,0,120,,,,,293.07843,M+Na,+,1,0,60,,,,,288.12303,M+NH4,+,1,0,60,,,,,269.08193,M-H,-,1,0,60,,,
[Fv] Isoliquiritigenin 2'-methy ether,XIC,eTargetCompound,C16H14O4,,,ESI,5000,,0,,271.09649,M+H,+,1,0,120,,,,,293.07843,M+Na,+,1,0,60,,,,,288.12303,M+NH4,+,1,0,60,,,,,269.08193,M-H,-,1,0,60,,,
L-gamma-Glutamyl-L-hypoglycin,XIC,eTargetCompound,C12H18N2O5,,,ESI,5000,,0,,271.12885,M+H,+,1,0,120,,,,,293.11079,M+Na,+,1,0,60,,,,,288.1554,M+NH4,+,1,0,60,,,,,269.11429,M-H,-,1,0,60,,,
Estrone,XIC,eTargetCompound,C18H22O2,,,ESI,5000,,0,,271.16926,M+H,+,1,0,120,,,,,293.1512,M+Na,+,1,0,60,,,,,288.19581,M+NH4,+,1,0,60,,,,,269.1547,M-H,-,1,0,60,,,
N-Benzoyl-4-O-methoxyanthranilate,XIC,eTargetCompound,C15H13NO4,,,ESI,5000,,0,,272.09173,M+H,+,1,0,120,,,,,294.07368,M+Na,+,1,0,60,,,,,289.11828,M+NH4,+,1,0,60,,,,,270.07718,M-H,-,1,0,60,,,
(R)-Norcoclaurine,XIC,eTargetCompound,C16H17NO3,,,ESI,5000,,0,,272.12812,M+H,+,1,0,120,,,,,294.11006,M+Na,+,1,0,60,,,,,289.15467,M+NH4,+,1,0,60,,,,,270.11357,M-H,-,1,0,60,,,
(S)-Norcoclaurine,XIC,eTargetCompound,C16H17NO3,,,ESI,5000,,0,,272.12812,M+H,+,1,0,120,,,,,294.11006,M+Na,+,1,0,60,,,,,289.15467,M+NH4,+,1,0,60,,,,,270.11357,M-H,-,1,0,60,,,
2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine,XIC,eTargetCompound,C11H19N4O4,,,ESI,5000,,0,,272.14791,M+H,+,1,0,120,,,,,294.12985,M+Na,+,1,0,60,,,,,289.17446,M+NH4,+,1,0,60,,,,,270.13335,M-H,-,1,0,60,,,
7-Aminocephalosporanic acid,XIC,eTargetCompound,C10H12N2O5S,,,ESI,5000,,0,,273.05397,M+H,+,1,0,120,,,,,295.03591,M+Na,+,1,0,60,,,,,290.08052,M+NH4,+,1,0,60,,,,,271.03942,M-H,-,1,0,60,,,
"(6aS,11aS)-3,6a,9-Trihydroxypterocarpan",XIC,eTargetCompound,C15H12O5,,,ESI,5000,,0,,273.07575,M+H,+,1,0,120,,,,,295.05769,M+Na,+,1,0,60,,,,,290.1023,M+NH4,+,1,0,60,,,,,271.0612,M-H,-,1,0,60,,,
"[Fv hydroxy(4:0)] trans-2',4,4',6'-Tetrahydroxychalcone",XIC,eTargetCompound,C15H12O5,,,ESI,5000,,0,,273.07575,M+H,+,1,0,120,,,,,295.05769,M+Na,+,1,0,60,,,,,290.1023,M+NH4,+,1,0,60,,,,,271.0612,M-H,-,1,0,60,,,
[Fv] Butein,XIC,eTargetCompound,C15H12O5,,,ESI,5000,,0,,273.07575,M+H,+,1,0,120,,,,,295.05769,M+Na,+,1,0,60,,,,,290.1023,M+NH4,+,1,0,60,,,,,271.0612,M-H,-,1,0,60,,,
[Fv] Licodione,XIC,eTargetCompound,C15H12O5,,,ESI,5000,,0,,273.07575,M+H,+,1,0,120,,,,,295.05769,M+Na,+,1,0,60,,,,,290.1023,M+NH4,+,1,0,60,,,,,271.0612,M-H,-,1,0,60,,,
"2,7,4'-Trihydroxyisoflavanone",XIC,eTargetCompound,C15H12O5,,,ESI,5000,,0,,273.07575,M+H,+,1,0,120,,,,,295.05769,M+Na,+,1,0,60,,,,,290.1023,M+NH4,+,1,0,60,,,,,271.0612,M-H,-,1,0,60,,,
2'-Hydroxydihydrodaidzein,XIC,eTargetCompound,C15H12O5,,,ESI,5000,,0,,273.07575,M+H,+,1,0,120,,,,,295.05769,M+Na,+,1,0,60,,,,,290.1023,M+NH4,+,1,0,60,,,,,271.0612,M-H,-,1,0,60,,,
"6,7,4'-Trihydroxyflavanone",XIC,eTargetCompound,C15H12O5,,,ESI,5000,,0,,273.07575,M+H,+,1,0,120,,,,,295.05769,M+Na,+,1,0,60,,,,,290.1023,M+NH4,+,1,0,60,,,,,271.0612,M-H,-,1,0,60,,,
Dihydrogenistein,XIC,eTargetCompound,C15H12O5,,,ESI,5000,,0,,273.07575,M+H,+,1,0,120,,,,,295.05769,M+Na,+,1,0,60,,,,,290.1023,M+NH4,+,1,0,60,,,,,271.0612,M-H,-,1,0,60,,,
Naringenin,XIC,eTargetCompound,C15H12O5,,,ESI,5000,,0,,273.07575,M+H,+,1,0,120,,,,,295.05769,M+Na,+,1,0,60,,,,,290.1023,M+NH4,+,1,0,60,,,,,271.0612,M-H,-,1,0,60,,,
p-Coumaroyltriacetic acid lactone,XIC,eTargetCompound,C15H12O5,,,ESI,5000,,0,,273.07575,M+H,+,1,0,120,,,,,295.05769,M+Na,+,1,0,60,,,,,290.1023,M+NH4,+,1,0,60,,,,,271.0612,M-H,-,1,0,60,,,
Arbutin; Arbutoside,XIC,eTargetCompound,C12H16O7,,,ESI,5000,,0,,273.09688,M+H,+,1,0,120,,,,,295.07882,M+Na,+,1,0,60,,,,,290.12343,M+NH4,+,1,0,60,,,,,271.08233,M-H,-,1,0,60,,,
(-)-Vestitol,XIC,eTargetCompound,C16H16O4,,,ESI,5000,,0,,273.11214,M+H,+,1,0,120,,,,,295.09408,M+Na,+,1,0,60,,,,,290.13868,M+NH4,+,1,0,60,,,,,271.09758,M-H,-,1,0,60,,,
"1,2-Bis(4-hydroxy-3-methoxyphenyl)ethylene",XIC,eTargetCompound,C16H16O4,,,ESI,5000,,0,,273.11214,M+H,+,1,0,120,,,,,295.09408,M+Na,+,1,0,60,,,,,290.13868,M+NH4,+,1,0,60,,,,,271.09758,M-H,-,1,0,60,,,
deoxyshikonin,XIC,eTargetCompound,C16H16O4,,,ESI,5000,,0,,273.11214,M+H,+,1,0,120,,,,,295.09408,M+Na,+,1,0,60,,,,,290.13868,M+NH4,+,1,0,60,,,,,271.09758,M-H,-,1,0,60,,,
Vestitol,XIC,eTargetCompound,C16H16O4,,,ESI,5000,,0,,273.11214,M+H,+,1,0,120,,,,,295.09408,M+Na,+,1,0,60,,,,,290.13868,M+NH4,+,1,0,60,,,,,271.09758,M-H,-,1,0,60,,,
